PRS1	PRS2	PRS3	PRS4	PRS5	PRS6
-0.560475646552213	-0.788621970854002	0.0204507085250325	-1.04167329428932	0.784170879094338	0.619850074568692
-0.23017748948328	-0.502198718342861	0.314057663506262	-1.72830451532074	2.29961936115445	-0.757510160695849
1.55870831414912	1.49606066984635	1.32821469603699	0.641830027651616	0.156702987375728	0.851524681506183
0.070508391424576	-1.13730362066574	0.121318377490778	-1.52931053118042	0.0467335275180007	-0.747929970916306
0.129287735160946	-0.179051594380198	0.712842320031113	0.00168368848420991	0.0965858340824363	0.63023982965398
1.71506498688328	1.90236182167893	0.778860029783535	0.250247821348331	0.0697662309003006	1.09666163310355
0.460916205989202	-0.100974885328808	0.914773270855634	0.563867390305883	-1.84847277533767	-0.988442922383206
-1.26506123460653	-1.35984070382139	-0.574394552184383	0.189426237514811	-1.67112705864224	1.1079950409796
-0.686852851893526	-0.664769435274062	1.62688121419468	-0.732853806297125	-0.0775389667912034	-0.489532871212412
-0.445661970099958	0.485459978904878	-0.380956739294013	0.986365859895462	-0.581067380566498	0.294353388436968
1.22408179743946	-0.375602871669773	-0.105784167649752	1.73863376690625	0.0547365250574253	0.20183747228877
0.359813827057364	-0.561876363549783	1.40405026771417	0.881178808925443	-2.11120837326053	-0.427196386338202
0.400771450594052	-0.343917234128459	1.29408390614558	-1.94365090132398	-1.49869825452676	0.268102869997785
0.11068271594512	0.0904966471392212	-1.08999187241124	1.39957618540294	-1.10148343893874	-1.23043092542384
-0.555841134754075	1.59850877114583	-0.873071000417463	-0.056055946186268	0.986058221060247	-0.136136872184964
1.78691313680308	-0.088565112138884	-1.35807905937061	0.52491427931929	-1.09849000709012	0.825790831665171
0.497850478229239	1.08079949615152	0.181847192619832	0.62203323587106	-0.799513953576531	-2.17412464922931
-1.96661715662964	0.630754115650567	0.164840867918466	-0.0966860732067051	0.0798738186740527	-1.48792618735825
0.701355901563686	-0.113639895506141	0.364114687355063	-0.0752631976487263	-0.322746361825109	-1.16193755759697
-0.472791407727934	-1.5329020028906	0.552157714218558	1.0191570693309	0.146417178667962	-1.58908969414543
-1.06782370598685	-0.52111731755252	-0.601892845985016	0.711601922486244	2.30506198204569	0.419583039296359
-0.217974914658295	-0.489870453138474	-0.993698591098714	0.990262246044231	-1.12460367125824	-0.992928349756011
-1.02600444830724	0.0471544327615272	1.0267850560749	2.38292669523033	-0.305469639909805	-2.16454708532897
-0.72889122929114	1.30019867766682	0.751061302606323	0.664415863694087	-0.516759449743733	-0.63756876508045
-0.625039267849257	2.29307897383109	-1.5091665373287	0.207381157385307	1.51239542683245	-0.390635251474806
-1.68669331074241	1.54758105898377	-0.0951474508492868	-2.21063311057562	-0.769484922890278	0.85678547377811
0.837787044494525	-0.133150964328944	-0.895947822756499	2.69171400324612	-0.0820869037757183	-1.10375213599883
0.153373117836515	-1.75652739555764	-2.07075107054196	-0.482676821796308	0.787133614322708	1.1612892557387
-1.13813693701195	-0.388779864071743	0.150120131188143	2.37473471509539	-1.0585905359484	0.398362715628605
1.25381492106993	0.0892072230732945	-0.0792117092585882	0.374643568004988	1.65517581574201	0.362352157635545
0.426464221476814	0.845013004067436	-0.097369267513081	1.53843019889679	0.675762415474246	-0.852525670314502
-0.295071482992271	0.962527968484271	0.216152541801233	-0.109710321176239	-1.07420660953035	1.95366787989804
0.895125661045022	0.684309429416465	0.882465164396587	0.511470754698125	0.454577809057738	-0.164270832097155
0.878133487533042	-1.39527434979947	0.205597504483387	0.213957979642262	-0.213307143233068	-1.82489758417833
0.821581081637487	0.849643045633355	-0.616435842873528	-0.186120699373496	0.313228771994335	-0.203856471392496
0.688640254100091	-0.446557216427222	-0.734799251921281	-0.120393824622494	-0.0899751970156634	-1.93444407073205
0.553917653537589	0.174802700161256	-0.131802793041181	1.01283433584425	1.07051603677834	-0.310510115786673
-0.0619117105767217	0.0745511771737346	0.310016986578952	-0.2014581469715	-1.35110038570333	-0.422227003189619
-0.305962663739917	0.428166764970505	-1.03968035270204	-2.0376824944408	-0.522616697195916	0.68182969040341
-0.380471001012383	0.0246749828261399	-0.184308868842384	-0.195889248829828	-0.249190677755399	1.00949618573749
-0.694706978920513	-1.66747509758566	0.967267260167914	0.539790605536274	-0.995798724851333	-0.726104964901155
-0.207917278019599	0.736495964773442	-0.108280091234486	0.61645571635144	-1.03995504376619	0.806108868375026
-1.26539635156826	0.386026568349676	-0.69842066759439	0.616567817477434	-0.0179802405766626	1.42432310966876
2.16895596533851	-0.265651625278222	-0.27594516842554	-1.69210152086908	-0.132175132856735	-0.784144004842646
1.20796199830499	0.118144511046681	1.11464854536198	0.368742058011194	-2.54934277475043	-0.652404366499333
-1.12310858320335	0.134038645368463	0.550043961214136	0.967859209947064	1.04057345571938	0.650778363153682
-0.402884835299076	0.221019468561002	1.23667580008161	1.27657868146766	0.24972573598519	0.183047969943935
-0.466655353623219	1.64084616597749	0.139097857161771	-0.224961271044116	2.41620737314833	0.548774960444283
0.779965118336318	-0.219050378933476	0.410275096490425	-0.321892586182801	0.685198238051097	1.40468429454756
-0.0833690664718293	0.168065383884658	-0.558456912348133	1.48783783187804	-0.446959308961992	0.387083119576395
0.253318513994755	1.16838387306909	0.605370668930333	-1.66792804577932	2.7973911469581	1.05170127017537
-0.028546755348703	1.05418102337692	-0.506333542189239	-0.436829976913125	2.83222602391551	0.622905462337194
-0.0428704572913161	1.14526311038036	-1.42056550469574	0.457462079357455	-1.21871181629018	0.433620389808855
1.36860228401446	-0.577468001059557	0.127992965684126	-1.61777376538123	0.469031955955424	0.386084438184412
-0.225770985659268	2.00248273029283	1.94585121773144	0.279627862431757	-0.21124691863215	1.29132330445808
1.51647060442954	0.066700870930183	0.800914339573062	1.87786402105219	0.187051146554012	-1.00225987371065
-1.54875280423022	1.86685184470686	1.16525338994626	-0.00406065343634058	0.227542728568814	-1.10518272915749
0.584613749636069	-1.35090268603071	0.358855723093152	-0.278454024963586	-1.26190046286905	0.591946003397209
0.123854243844614	0.0209835863542375	-0.608557178316224	0.474911714034054	0.285589580242562	-0.119689664133114
0.215941568743973	1.24991457096922	-0.202240855110284	-0.279072170787307	1.7492473631418	0.0740052116849605
0.379639482759882	-0.715242187222796	-0.273248106811925	0.813400374079065	-0.164090004134803	0.741277377171399
-0.502323453109302	-0.752688968217742	-0.468699779782087	0.904435464449695	-0.162926710698454	0.753295047849076
-0.33320738366942	-0.938538703606894	0.704167283929716	0.00269166123012091	1.39857200633747	-0.262670503361778
-1.01857538310709	-1.05251327933874	-1.19736350236541	-1.17669215774973	0.898396240682948	-0.312543868997102
-1.07179122647558	-0.437159533180399	0.866366132112773	-1.31822072745909	-1.64849481838129	0.0735986090078693
0.303528641404258	0.331179172958982	0.864152486225893	-0.592997365655317	0.228556973262187	1.06301778929474
0.448209778629426	-2.01421049792072	-1.19862235906875	0.797380500549836	1.65354723467773	0.426020486679004
0.0530042267305041	0.211980433372292	0.639491997900534	-1.95820517465693	1.41527634991914	1.43300751082319
0.922267467879738	1.23667504641657	2.43022665234451	-1.88632515873255	0.41995160381423	-0.00763687041997194
2.05008468562714	2.03757401824044	-0.557215481941608	-0.653779824760103	0.721220807112894	1.12566760522075
-0.491031166056535	1.30117599220059	0.844904241408072	0.394394847980585	-1.19693521218868	0.883002311017247
-2.30916887564081	0.756774763795962	-0.782201845619403	-0.913566048164992	0.300131566881373	0.61208346090007
1.00573852446226	-1.72673039911433	1.1107114182028	0.886749037096059	-0.954448935187822	0.414700706778464
-0.709200762582393	-0.601506708006782	0.249824719926562	0.333369970155182	-0.458018068096944	-0.279882397142518
-0.688008616467358	-0.352046456582617	1.65191539162316	-0.17063961823861	0.935603683779603	-0.109037509169232
1.0255713696967	0.703523902756894	-1.45897072853692	0.81882813653178	-1.13689311169114	0.229395495708467
-0.284773007051009	-0.105671334003774	-0.0512978861253612	0.388365162819368	0.266918250873058	0.0488888906792862
-1.22071771225454	-1.25864862806017	-0.526925176125598	-0.445935027212156	0.428332039471543	0.943224468386221
0.18130347974915	1.68443570809411	-0.197264869076299	0.23111493441816	0.0549119698396297	-0.109317123186431
-0.138891362439045	0.911391291795963	-0.629578742686005	0.647513357977592	1.82218882183542	-0.0703769215878276
0.00576418589988693	0.237430272491026	-0.833843580535001	0.356283344862047	-1.02234732857525	-0.484319087565665
0.38528040112633	1.21810861032581	0.57872237461645	-0.658010207949479	0.6061302614356	-0.138336328543328
-0.370660031792409	-1.33877428723497	-1.08758071407693	0.855202205064192	-0.0889305674506674	-0.0687656423038444
0.644376548518833	0.6608202977898	1.48403093155628	1.15293622555862	-0.260832243833924	-2.31373577389942
-0.220486561818751	-0.522912376313422	-1.18620658531375	0.276274556543337	0.464091233852381	-1.36483169721432
0.331781963915697	0.683745521850712	0.10107915139528	0.144104662462187	-1.02040059068393	-0.072486909951959
1.09683901314935	-0.0608219546600742	0.532989286826481	-0.075625080779838	-1.31345091651841	-0.265283774864499
0.435181490833803	0.632960713031451	0.586735339092625	2.16141584630279	-0.494480875483423	-1.20086932820744
-0.325931585531227	1.33551761505939	-0.30174666386638	0.276315532135793	1.75175714975545	-1.99153817604302
1.14880761845109	0.00729009031689879	0.079501995328401	-0.158294028699944	0.0557647746125201	-0.354369219913427
0.993503855962119	1.01755863695209	0.961264151809677	-2.50791780219725	0.331434398227886	0.653495765694276
0.54839695950807	-1.18843403514798	-1.45646591707643	-1.56528176503053	-0.18984663767754	1.77323863192756
0.238731735111441	-0.721604440436015	-0.781739711532082	-0.0776732006105648	0.470492731953825	-0.0384567937093384
-0.627906076039371	1.51921771138818	0.32040231431661	0.206294044843098	-0.951679543017146	1.49318484062772
1.36065244853001	0.377387973023929	-0.444781978336992	0.276872458861614	1.15791046656864	0.0830221576359683
-0.600259587147127	-2.05222282043373	1.370003993971	0.821506780448618	0.584705260241351	0.11553210425956
2.18733299301658	-1.36403745208238	0.673253863354836	-0.194152409320457	-0.806452822691705	0.324825313348747
1.53261062618519	-0.200781015589121	0.0721667524147558	1.21458879448256	0.0545532458119923	-0.870577245260919
-0.235700359100477	0.865779404334488	-1.50775731753668	-0.921516042869578	0.716331619499123	-0.0517182128948834
-1.02642090030678	-0.101883255715222	0.0261002253262418	-1.20844272044307	0.557730982054603	0.908447698792251
-0.710406563699301	0.624187472020653	-0.316415868196993	-1.22898617755381	1.48193401587688	-0.749725786852189
0.25688370915653	0.959005377787825	-0.102346513520598	0.742297024186518	-0.61298775489485	-0.321606069887961
-0.246691878462374	1.67105482886294	-1.18155922705569	-0.082919942339226	1.11613661549039	-1.14777075045925
-0.347542599397733	0.0560167332749619	0.498658043829925	0.789817921820499	1.03654800994122	0.354352196449355
